result,algorithm_id,algorithm_version,algorithm,experimental,scenario,profile,mode,gated,input_rate,output_rate,channels,input_frames,output_frames,expected_output_frames,round_trip_frames,mse,snr_db,psnr_db,elapsed_ms,notes
"PASS","spline","v2","Spline","no","Speech 48k to 16k mono","HarmonicBlend","RoundTrip","yes","48000","16000","1","48000","16000","16000","48000","1.0691153489248556E-06","43.6455063809869","56.53834618884466","5",""
"PASS","wdl_sinc","v1","Experimental WDL_Sinc","yes","Speech 48k to 16k mono","HarmonicBlend","RoundTrip","yes","48000","16000","1","48000","16000","16000","48000","4.2269779071651255E-07","47.67545224767968","60.56829205553744","3",""
"INFO","cubic","v1","Experimental Cubic","yes","Sweep 48k to 32k mono","FrequencySweep","RoundTrip","no","48000","32000","1","48000","32000","32000","48000","0.1266453763919368","2.879159331824251","5.87606726176071","0","MSE 0.1266; SNR 2.88 dB; PSNR 5.88 dB"
"INFO","halfband_cascade","v1","HalfBandCascade","yes","Sweep 48k to 32k mono","FrequencySweep","RoundTrip","no","48000","32000","1","48000","32000","32000","48000","0.11093581364909759","3.4543349922900815","6.45124292222654","10","MSE 0.1109; SNR 3.45 dB; PSNR 6.45 dB"
"INFO","hybrid","v1","Hybrid","no","Sweep 48k to 32k mono","FrequencySweep","RoundTrip","no","48000","32000","1","48000","32000","32000","48000","0.1317017730224433","2.709136505940839","5.706044435877299","0","MSE 0.1317; SNR 2.71 dB; PSNR 5.71 dB"
"INFO","lagrange_fd","v1","Experimental LagrangeFractionalDelay","yes","Sweep 48k to 32k mono","FrequencySweep","RoundTrip","no","48000","32000","1","48000","32000","32000","48000","0.11889656719940052","3.1533595646254224","6.1502674945618825","14","MSE 0.1189; SNR 3.15 dB; PSNR 6.15 dB"
"INFO","lanczos","v1","Experimental Lanczos","yes","Sweep 48k to 32k mono","FrequencySweep","RoundTrip","no","48000","32000","1","48000","32000","32000","48000","0.1468577641810939","2.2360836018645744","5.232991531801034","3","MSE 0.1469; SNR 2.24 dB; PSNR 5.23 dB"
"INFO","linear","v1","Linear","no","Sweep 48k to 32k mono","FrequencySweep","RoundTrip","no","48000","32000","1","48000","32000","32000","48000","0.1317017730224433","2.709136505940839","5.706044435877299","0","MSE 0.1317; SNR 2.71 dB; PSNR 5.71 dB"
"INFO","nearest_neighbor","v1","Experimental NearestNeighbor","yes","Sweep 48k to 32k mono","FrequencySweep","RoundTrip","no","48000","32000","1","48000","32000","32000","48000","0.18497222982967662","1.2339874025616047","4.230895332498064","0","MSE 0.185; SNR 1.23 dB; PSNR 4.23 dB"
"INFO","ratio_aware_sinc_hybrid","v1","Experimental RatioAwareSincHybrid","yes","Sweep 48k to 32k mono","FrequencySweep","RoundTrip","no","48000","32000","1","48000","32000","32000","48000","0.10887190755303654","3.5358943994910113","6.532802329427472","11","MSE 0.1089; SNR 3.54 dB; PSNR 6.53 dB"
"INFO","right_wing_sinc","v1","RightWingSinc","yes","Sweep 48k to 32k mono","FrequencySweep","RoundTrip","no","48000","32000","1","48000","32000","32000","48000","0.11525926500786984","3.2882942642357755","6.285202194172235","37","MSE 0.1153; SNR 3.29 dB; PSNR 6.29 dB"
"INFO","sinc","v1","Sinc","no","Sweep 48k to 32k mono","FrequencySweep","RoundTrip","no","48000","32000","1","48000","32000","32000","48000","0.20149789095019033","0.862347674406355","3.859255604342815","10","MSE 0.2015; SNR 0.86 dB; PSNR 3.86 dB"
"INFO","sinc_v2","v2","Sinc","no","Sweep 48k to 32k mono","FrequencySweep","RoundTrip","no","48000","32000","1","48000","32000","32000","48000","0.1115559829049695","3.430124051717842","6.427031981654303","7","MSE 0.1116; SNR 3.43 dB; PSNR 6.43 dB"
"INFO","sinc_v3","v3","Sinc","no","Sweep 48k to 32k mono","FrequencySweep","RoundTrip","no","48000","32000","1","48000","32000","32000","48000","0.10940672444688174","3.5146125645731074","6.5115204945095675","12","MSE 0.1094; SNR 3.51 dB; PSNR 6.51 dB"
"INFO","spline","v2","Spline","no","Sweep 48k to 32k mono","FrequencySweep","RoundTrip","no","48000","32000","1","48000","32000","32000","48000","0.1399650007145186","2.4448582154202354","5.441766145356696","3","MSE 0.14; SNR 2.44 dB; PSNR 5.44 dB"
"INFO","wdl_sinc","v1","Experimental WDL_Sinc","yes","Sweep 48k to 32k mono","FrequencySweep","RoundTrip","no","48000","32000","1","48000","32000","32000","48000","0.16985270342854336","1.6043280861555536","4.601236016092013","3","MSE 0.1699; SNR 1.60 dB; PSNR 4.60 dB"
"PASS","cubic","v1","Experimental Cubic","yes","Transient 44.1k to 48k stereo","TransientPulse","RoundTrip","yes","44100","48000","2","44100","48000","48000","44100","1.2220794281635833E-05","24.991283134152276","48.21385562391062","9",""
"PASS","halfband_cascade","v1","HalfBandCascade","yes","Transient 44.1k to 48k stereo","TransientPulse","RoundTrip","yes","44100","48000","2","44100","48000","48000","44100","6.794194699569577E-06","27.540897587103785","50.76347007686212","18",""
"PASS","hybrid","v1","Hybrid","no","Transient 44.1k to 48k stereo","TransientPulse","RoundTrip","yes","44100","48000","2","44100","48000","48000","44100","2.2843780983715663E-10","72.27459759207883","95.49717008183718","55",""
"PASS","lagrange_fd","v1","Experimental LagrangeFractionalDelay","yes","Transient 44.1k to 48k stereo","TransientPulse","RoundTrip","yes","44100","48000","2","44100","48000","48000","44100","1.8856277216399572E-05","23.107717925301905","46.33029041506025","64",""
"PASS","lanczos","v1","Experimental Lanczos","yes","Transient 44.1k to 48k stereo","TransientPulse","RoundTrip","yes","44100","48000","2","44100","48000","48000","44099","3.940922423648125E-06","29.906396664018125","53.12887109928226","6",""
"PASS","linear","v1","Linear","no","Transient 44.1k to 48k stereo","TransientPulse","RoundTrip","yes","44100","48000","2","44100","48000","48000","44099","2.7512466230621652E-05","21.467080298429156","44.68955473369328","0",""
"PASS","nearest_neighbor","v1","Experimental NearestNeighbor","yes","Transient 44.1k to 48k stereo","TransientPulse","RoundTrip","yes","44100","48000","2","44100","48000","48000","44100","0","Infinity","Infinity","0",""
"PASS","ratio_aware_sinc_hybrid","v1","Experimental RatioAwareSincHybrid","yes","Transient 44.1k to 48k stereo","TransientPulse","RoundTrip","yes","44100","48000","2","44100","48000","48000","44100","2.2843780983715663E-10","72.27459759207883","95.49717008183718","19",""
"PASS","right_wing_sinc","v1","RightWingSinc","yes","Transient 44.1k to 48k stereo","TransientPulse","RoundTrip","yes","44100","48000","2","44100","48000","48000","44100","1.1001003402340137E-05","25.44795447896164","48.67052696871998","69",""
"PASS","sinc","v1","Sinc","no","Transient 44.1k to 48k stereo","TransientPulse","RoundTrip","yes","44100","48000","2","44100","48000","48000","44100","2.2843780983715663E-10","72.27459759207883","95.49717008183718","21",""
"PASS","sinc_v2","v2","Sinc","no","Transient 44.1k to 48k stereo","TransientPulse","RoundTrip","yes","44100","48000","2","44100","48000","48000","44100","7.461590063067063E-06","27.133963615072524","50.356536104830866","38",""
"PASS","sinc_v3","v3","Sinc","no","Transient 44.1k to 48k stereo","TransientPulse","RoundTrip","yes","44100","48000","2","44100","48000","48000","44100","5.417646897731116E-06","28.524170509881316","51.74674299963965","23",""
"PASS","spline","v2","Spline","no","Transient 44.1k to 48k stereo","TransientPulse","RoundTrip","yes","44100","48000","2","44100","48000","48000","44100","5.457431171131861E-06","28.49239479779159","51.714967287549925","5",""
"PASS","wdl_sinc","v1","Experimental WDL_Sinc","yes","Transient 44.1k to 48k stereo","TransientPulse","RoundTrip","yes","44100","48000","2","44100","48000","48000","44099","6.267052944045394E-07","37.89174188708474","61.11421632234887","7",""
"PASS","cubic","v1","Experimental Cubic","yes","Upsample 16k to 48k mono","HarmonicBlend","RoundTrip","yes","16000","48000","1","16000","48000","48000","16000","0","Infinity","Infinity","0",""
"PASS","halfband_cascade","v1","HalfBandCascade","yes","Upsample 16k to 48k mono","HarmonicBlend","RoundTrip","yes","16000","48000","1","16000","48000","48000","16000","0.0006890534255585726","15.553223077976616","28.446062873831618","11",""
"PASS","hybrid","v1","Hybrid","no","Upsample 16k to 48k mono","HarmonicBlend","RoundTrip","yes","16000","48000","1","16000","48000","48000","16000","0","Infinity","Infinity","0",""
"PASS","lagrange_fd","v1","Experimental LagrangeFractionalDelay","yes","Upsample 16k to 48k mono","HarmonicBlend","RoundTrip","yes","16000","48000","1","16000","48000","48000","16000","4.585921431529172E-06","37.321485940169666","50.21432573602467","13",""
"PASS","lanczos","v1","Experimental Lanczos","yes","Upsample 16k to 48k mono","HarmonicBlend","RoundTrip","yes","16000","48000","1","16000","48000","48000","16000","9.080150161720946E-40","374.3548217324304","387.24766152828545","3",""
"PASS","linear","v1","Linear","no","Upsample 16k to 48k mono","HarmonicBlend","RoundTrip","yes","16000","48000","1","16000","48000","48000","16000","0","Infinity","Infinity","0",""
"PASS","nearest_neighbor","v1","Experimental NearestNeighbor","yes","Upsample 16k to 48k mono","HarmonicBlend","RoundTrip","yes","16000","48000","1","16000","48000","48000","16000","0","Infinity","Infinity","0",""
"PASS","ratio_aware_sinc_hybrid","v1","Experimental RatioAwareSincHybrid","yes","Upsample 16k to 48k mono","HarmonicBlend","RoundTrip","yes","16000","48000","1","16000","48000","48000","16000","3.0935407718328137E-08","59.03119359658362","71.92403339243862","9",""
"PASS","right_wing_sinc","v1","RightWingSinc","yes","Upsample 16k to 48k mono","HarmonicBlend","RoundTrip","yes","16000","48000","1","16000","48000","48000","16000","1.6875493204599516E-07","51.663187294921265","64.55602709077627","38",""
"PASS","sinc","v1","Sinc","no","Upsample 16k to 48k mono","HarmonicBlend","RoundTrip","yes","16000","48000","1","16000","48000","48000","16000","2.3472780650387352E-38","360.2301066353888","373.1229464312438","9",""
"PASS","sinc_v2","v2","Sinc","no","Upsample 16k to 48k mono","HarmonicBlend","RoundTrip","yes","16000","48000","1","16000","48000","48000","16000","4.619249091619226E-08","57.29003821830692","70.18287801416191","6",""
"PASS","sinc_v3","v3","Sinc","no","Upsample 16k to 48k mono","HarmonicBlend","RoundTrip","yes","16000","48000","1","16000","48000","48000","16000","3.8156434984442755E-08","58.12007412795118","71.01291392380618","11",""
"PASS","spline","v2","Spline","no","Upsample 16k to 48k mono","HarmonicBlend","RoundTrip","yes","16000","48000","1","16000","48000","48000","16000","0","Infinity","Infinity","3",""
"PASS","wdl_sinc","v1","Experimental WDL_Sinc","yes","Upsample 16k to 48k mono","HarmonicBlend","RoundTrip","yes","16000","48000","1","16000","48000","48000","16000","7.725913114071236E-40","375.0562538416503","387.94909363750537","3",""
