result,algorithm_id,algorithm_version,algorithm,experimental,scenario,profile,mode,gated,input_rate,output_rate,channels,input_frames,output_frames,expected_output_frames,round_trip_frames,mse,snr_db,psnr_db,elapsed_ms,notes
"INFO PASS","sinc_v2","v2","Sinc","no","Fixture percussion 44.1k to 48k stereo","PercussionFixture","RoundTrip","no","44100","48000","2","44100","48000","48000","44100","8.351131489150995E-06","31.8332423005359","47.02531040200925","40",""
"INFO PASS","sinc_v3","v3","Sinc","no","Fixture percussion 44.1k to 48k stereo","PercussionFixture","RoundTrip","no","44100","48000","2","44100","48000","48000","44100","6.063637243528575E-06","33.223363400104546","48.41543150157789","24",""
"INFO PASS","spline","v2","Spline","no","Fixture percussion 44.1k to 48k stereo","PercussionFixture","RoundTrip","no","44100","48000","2","44100","48000","48000","44100","4.778186643257137E-06","34.25806441839134","49.45013251986468","4",""
"INFO PASS","wdl_sinc","v1","Experimental WDL_Sinc","yes","Fixture percussion 44.1k to 48k stereo","PercussionFixture","RoundTrip","no","44100","48000","2","44100","48000","48000","44099","6.964595086320444E-07","42.62183527736329","57.813804898323724","6",""
"INFO PASS","cubic","v1","Experimental Cubic","yes","Fixture speech 44.1k to 24k mono","SpeechFixture","RoundTrip","no","44100","24000","1","55125","30000","30000","55125","0.0003498810306860949","12.01679399130663","26.116118188224515","1",""
"INFO PASS","halfband_cascade","v1","HalfBandCascade","yes","Fixture speech 44.1k to 24k mono","SpeechFixture","RoundTrip","no","44100","24000","1","55125","30000","30000","55125","0.0002752455420463192","13.058795025926898","27.158119222844782","11",""
"INFO PASS","hybrid","v1","Hybrid","no","Fixture speech 44.1k to 24k mono","SpeechFixture","RoundTrip","no","44100","24000","1","55125","30000","30000","55124","0.00033985405294946583","12.143144824160618","26.242397625369822","0",""
"INFO PASS","lagrange_fd","v1","Experimental LagrangeFractionalDelay","yes","Fixture speech 44.1k to 24k mono","SpeechFixture","RoundTrip","no","44100","24000","1","55125","30000","30000","55125","0.0002972252327205106","12.72514120570106","26.824465402618944","16",""
"INFO","lanczos","v1","Experimental Lanczos","yes","Fixture speech 44.1k to 24k mono","SpeechFixture","RoundTrip","no","44100","24000","1","55125","30000","30000","55124","0.0004182296009793134","11.24192168338903","25.341174484598234","4","SNR 11.24 dB"
"INFO PASS","linear","v1","Linear","no","Fixture speech 44.1k to 24k mono","SpeechFixture","RoundTrip","no","44100","24000","1","55125","30000","30000","55124","0.00033985405294946583","12.143144824160618","26.242397625369822","0",""
"INFO","nearest_neighbor","v1","Experimental NearestNeighbor","yes","Fixture speech 44.1k to 24k mono","SpeechFixture","RoundTrip","no","44100","24000","1","55125","30000","30000","55125","0.0006104878470036446","9.599227734825199","23.698551931743083","0","SNR 9.60 dB"
"INFO PASS","ratio_aware_sinc_hybrid","v1","Experimental RatioAwareSincHybrid","yes","Fixture speech 44.1k to 24k mono","SpeechFixture","RoundTrip","no","44100","24000","1","55125","30000","30000","55125","0.00026994566082562535","13.14323445433953","27.242558651257415","15",""
"INFO PASS","right_wing_sinc","v1","RightWingSinc","yes","Fixture speech 44.1k to 24k mono","SpeechFixture","RoundTrip","no","44100","24000","1","55125","30000","30000","55125","0.00028503256529126286","12.907053148623216","27.0063773455411","42",""
"INFO","sinc","v1","Sinc","no","Fixture speech 44.1k to 24k mono","SpeechFixture","RoundTrip","no","44100","24000","1","55125","30000","30000","55125","0.0005051236383903273","10.422021035692456","24.52134523261034","12","SNR 10.42 dB"
"INFO PASS","sinc_v2","v2","Sinc","no","Fixture speech 44.1k to 24k mono","SpeechFixture","RoundTrip","no","44100","24000","1","55125","30000","30000","55125","0.00027643263143102873","13.040104884109473","27.139429081027355","19",""
"INFO PASS","sinc_v3","v3","Sinc","no","Fixture speech 44.1k to 24k mono","SpeechFixture","RoundTrip","no","44100","24000","1","55125","30000","30000","55125","0.0002715571716063839","13.117385196908103","27.216709393825987","15",""
"INFO","spline","v2","Spline","no","Fixture speech 44.1k to 24k mono","SpeechFixture","RoundTrip","no","44100","24000","1","55125","30000","30000","55125","0.0003807151131096825","11.649996791517008","25.749320988434896","3","SNR 11.65 dB"
"INFO","wdl_sinc","v1","Experimental WDL_Sinc","yes","Fixture speech 44.1k to 24k mono","SpeechFixture","RoundTrip","no","44100","24000","1","55125","30000","30000","55124","0.0004497525252087863","10.926333254680527","25.02558605588973","3","SNR 10.93 dB"
"INFO","cubic","v1","Experimental Cubic","yes","Fixture speech 48k to 16k mono","SpeechFixture","RoundTrip","no","48000","16000","1","60000","20000","20000","60000","0.0007465389529145981","8.69361362170731","23.564989621234975","2","SNR 8.69 dB"
"INFO","halfband_cascade","v1","HalfBandCascade","yes","Fixture speech 48k to 16k mono","SpeechFixture","RoundTrip","no","48000","16000","1","60000","20000","20000","60000","0.0006518535265455432","9.282638160297003","24.15401415982467","16","SNR 9.28 dB"
"INFO","hybrid","v1","Hybrid","no","Fixture speech 48k to 16k mono","SpeechFixture","RoundTrip","no","48000","16000","1","60000","20000","20000","60000","0.0006759514053605804","9.124983601265624","23.99635960079329","0","SNR 9.12 dB"
"INFO","lagrange_fd","v1","Experimental LagrangeFractionalDelay","yes","Fixture speech 48k to 16k mono","SpeechFixture","RoundTrip","no","48000","16000","1","60000","20000","20000","60000","0.00046505266613093923","10.749116969301177","25.62049296882884","26","SNR 10.75 dB"
"INFO","lanczos","v1","Experimental Lanczos","yes","Fixture speech 48k to 16k mono","SpeechFixture","RoundTrip","no","48000","16000","1","60000","20000","20000","60000","0.0007941679353846114","8.425014870477911","23.296390870005578","8","SNR 8.43 dB"
"INFO","linear","v1","Linear","no","Fixture speech 48k to 16k mono","SpeechFixture","RoundTrip","no","48000","16000","1","60000","20000","20000","60000","0.0006759514053605804","9.124983601265624","23.99635960079329","19","SNR 9.12 dB"
"INFO","nearest_neighbor","v1","Experimental NearestNeighbor","yes","Fixture speech 48k to 16k mono","SpeechFixture","RoundTrip","no","48000","16000","1","60000","20000","20000","60000","0.0009882053565836333","7.475666317831722","22.34704231735939","1","SNR 7.48 dB"
"INFO","ratio_aware_sinc_hybrid","v1","Experimental RatioAwareSincHybrid","yes","Fixture speech 48k to 16k mono","SpeechFixture","RoundTrip","no","48000","16000","1","60000","20000","20000","60000","0.0004475013604650146","10.91619475475195","25.787570754279617","11","SNR 10.92 dB"
"INFO","right_wing_sinc","v1","RightWingSinc","yes","Fixture speech 48k to 16k mono","SpeechFixture","RoundTrip","no","48000","16000","1","60000","20000","20000","60000","0.0004656677904422555","10.743376359838921","25.614752359366584","45","SNR 10.74 dB"
"INFO","sinc","v1","Sinc","no","Fixture speech 48k to 16k mono","SpeechFixture","RoundTrip","no","48000","16000","1","60000","20000","20000","60000","0.0008745822357736005","8.006131835915323","22.877507835442987","18","SNR 8.01 dB"
"INFO","sinc_v2","v2","Sinc","no","Fixture speech 48k to 16k mono","SpeechFixture","RoundTrip","no","48000","16000","1","60000","20000","20000","60000","0.00045503449247392904","10.843695171965953","25.71507117149362","10","SNR 10.84 dB"
"INFO","sinc_v3","v3","Sinc","no","Fixture speech 48k to 16k mono","SpeechFixture","RoundTrip","no","48000","16000","1","60000","20000","20000","60000","0.0004508582608722676","10.883738039778612","25.755114039306278","16","SNR 10.88 dB"
"INFO","spline","v2","Spline","no","Fixture speech 48k to 16k mono","SpeechFixture","RoundTrip","no","48000","16000","1","60000","20000","20000","60000","0.0007820052013491243","8.492041937522483","23.363417937050144","5","SNR 8.49 dB"
"INFO","wdl_sinc","v1","Experimental WDL_Sinc","yes","Fixture speech 48k to 16k mono","SpeechFixture","RoundTrip","no","48000","16000","1","60000","20000","20000","60000","0.0008361482901582508","8.201305294322607","23.072681293850273","5","SNR 8.20 dB"
